id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
89,snopes.com,bias,https://snopes.com/article/88,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.625817,2026-04-14T16:00:35.625818,2026-04-14T16:00:35.625819,Report indicates clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,snopes.com
90,infowars.com,political,https://infowars.com/article/89,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.625849,2026-04-14T16:00:35.625850,2026-04-14T16:00:35.625851,Update about current events,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,infowars.com
91,barenakedislam.com,rumor,https://barenakedislam.com/article/90,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.625881,2026-04-14T16:00:35.625882,2026-04-14T16:00:35.625882,Coverage of ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,barenakedislam.com
92,snopes.com,reliable,https://snopes.com/article/91,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.625913,2026-04-14T16:00:35.625913,2026-04-14T16:00:35.625914,New research published in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,snopes.com
93,snopes.com,satire,https://snopes.com/article/92,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.625947,2026-04-14T16:00:35.625948,2026-04-14T16:00:35.625948,Coverage of recent developments,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,snopes.com
94,breitbart.com,hate,https://breitbart.com/article/93,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.625981,2026-04-14T16:00:35.625982,2026-04-14T16:00:35.625983,News report on ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,breitbart.com
95,bbc.com,fake,https://bbc.com/article/94,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.626009,2026-04-14T16:00:35.626010,2026-04-14T16:00:35.626011,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,bbc.com
96,cnn.com,fake,https://cnn.com/article/95,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.626038,2026-04-14T16:00:35.626039,2026-04-14T16:00:35.626039,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,cnn.com
97,snopes.com,rumor,https://snopes.com/article/96,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.626072,2026-04-14T16:00:35.626073,2026-04-14T16:00:35.626073,News report on current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,snopes.com
98,barenakedislam.com,unreliable,https://barenakedislam.com/article/97,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.626103,2026-04-14T16:00:35.626104,2026-04-14T16:00:35.626105,News report on current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,barenakedislam.com
99,snopes.com,fake,https://snopes.com/article/98,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.626130,2026-04-14T16:00:35.626131,2026-04-14T16:00:35.626131,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,snopes.com
100,foxnews.com,bias,https://foxnews.com/article/99,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.626163,2026-04-14T16:00:35.626164,2026-04-14T16:00:35.626165,Analysis reveals clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
101,cnn.com,political,https://cnn.com/article/100,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.626196,2026-04-14T16:00:35.626197,2026-04-14T16:00:35.626198,News report on recent developments,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,cnn.com
102,breitbart.com,unreliable,https://breitbart.com/article/101,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.626228,2026-04-14T16:00:35.626229,2026-04-14T16:00:35.626229,News report on ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,breitbart.com
103,theguardian.com,reliable,https://theguardian.com/article/102,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.626260,2026-04-14T16:00:35.626261,2026-04-14T16:00:35.626262,Peer-reviewed study from Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
104,snopes.com,rumor,https://snopes.com/article/103,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.626292,2026-04-14T16:00:35.626293,2026-04-14T16:00:35.626294,Coverage of current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,snopes.com
105,infowars.com,clickbait,https://infowars.com/article/104,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.626323,2026-04-14T16:00:35.626324,2026-04-14T16:00:35.626325,Coverage of recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,infowars.com
106,theguardian.com,hate,https://theguardian.com/article/105,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.626355,2026-04-14T16:00:35.626356,2026-04-14T16:00:35.626357,Update about current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,theguardian.com
107,foxnews.com,unreliable,https://foxnews.com/article/106,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.626387,2026-04-14T16:00:35.626388,2026-04-14T16:00:35.626388,Update about ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,foxnews.com
108,snopes.com,bias,https://snopes.com/article/107,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.626419,2026-04-14T16:00:35.626419,2026-04-14T16:00:35.626420,Analysis reveals clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,snopes.com
109,express.co.uk,unreliable,https://express.co.uk/article/108,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.626450,2026-04-14T16:00:35.626451,2026-04-14T16:00:35.626451,News report on recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,express.co.uk
110,barenakedislam.com,reliable,https://barenakedislam.com/article/109,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.626482,2026-04-14T16:00:35.626483,2026-04-14T16:00:35.626484,Scientific paper in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,barenakedislam.com
111,theguardian.com,reliable,https://theguardian.com/article/110,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.626514,2026-04-14T16:00:35.626515,2026-04-14T16:00:35.626515,Scientific paper in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
112,snopes.com,conspiracy,https://snopes.com/article/111,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.626546,2026-04-14T16:00:35.626546,2026-04-14T16:00:35.626547,Whistleblower exposes major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,snopes.com
113,cnn.com,bias,https://cnn.com/article/112,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.626577,2026-04-14T16:00:35.626578,2026-04-14T16:00:35.626578,Analysis reveals clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,cnn.com
114,breitbart.com,bias,https://breitbart.com/article/113,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.626608,2026-04-14T16:00:35.626609,2026-04-14T16:00:35.626609,Analysis reveals clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,breitbart.com
115,express.co.uk,fake,https://express.co.uk/article/114,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.626634,2026-04-14T16:00:35.626635,2026-04-14T16:00:35.626636,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,express.co.uk
116,theguardian.com,political,https://theguardian.com/article/115,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.626665,2026-04-14T16:00:35.626666,2026-04-14T16:00:35.626667,Update about recent developments,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,theguardian.com
117,cnn.com,reliable,https://cnn.com/article/116,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.626697,2026-04-14T16:00:35.626698,2026-04-14T16:00:35.626698,Scientific paper in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,cnn.com
118,theguardian.com,reliable,https://theguardian.com/article/117,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.626729,2026-04-14T16:00:35.626730,2026-04-14T16:00:35.626730,Scientific paper in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
119,nytimes.com,fake,https://nytimes.com/article/118,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.626756,2026-04-14T16:00:35.626757,2026-04-14T16:00:35.626757,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,nytimes.com
120,cnn.com,reliable,https://cnn.com/article/119,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.626787,2026-04-14T16:00:35.626788,2026-04-14T16:00:35.626789,Scientific paper in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,cnn.com
